Annotation ID,Clean User ID,Task,Scene,Preposition,Prepositions,Figure,Ground,Time
f1349ae9-c1ad-461a-a91e-7fcd5ee2d013,21,comp,compsvu25a,above,,none,balloon,20190624-090613
c41c3aca-fefc-4c17-ad1a-147da9564f4e,21,comp,compsvu25a,inside,,none,balloon,20190624-090615
0d8646ff-dcd9-4774-9cc7-9bb3049da26b,22,sv,compsvu25a,,below;,box,balloon,20190625-100629
aee55db2-a74f-4c58-8ff1-7a83ea732f4e,22,sv,compsvu25a,,below;,table,balloon,20190625-100637
a473acee-e8dd-4fa0-8953-374597407e24,22,sv,compsvi45,,in;inside;,pencil,mug,20190625-100632
f841d861-7388-440d-bfc4-47a0bfc0ccd4,22,sv,compsvi45,,against;,cup,mug,20190625-100644
d704ce02-5f53-45c1-a155-2780814a6885,22,sv,compsvi14,,in;inside;,ball,bowl,20190625-100604
e9a553c1-b5fa-4a74-9e8b-dd34a9d02470,22,sv,compsvi14,,on;on top of;,pencil,bowl,20190625-100619
a6b70560-9a3c-44c1-9c82-924d3dfbd93c,22,sv,compsvo68,,against;,box,table,20190625-100630
7d2862a0-58ba-4dfd-ae8c-f877681aa8f6,22,sv,compsvo68,,over;above;,balloon,table,20190625-100638
93c299de-5dd4-4490-986f-4910afaf0889,22,sv,compsvo18,,against;,box,table,20190625-100648
8c7b4ba3-c53d-4595-8e8f-807c4992efd1,22,sv,compsvo18,,on;,book,table,20190625-100601
300e4446-bbef-4a07-b24e-d29a3407451e,22,sv,compsva25,,on;on top of;,picture,bin,20190625-100610
90ebee66-ccf0-4489-a5b0-8ea267561384,22,sv,compsva25,,against;,table,bin,20190625-100622
2b175dca-cc59-4040-9955-929824e56aa4,22,sv,compsvi12,,on;,pencil,table,20190625-100646
0ba201a2-4558-4e24-9ebe-874a39c063e8,22,sv,compsvi12,,on;,cube,table,20190625-100651
d74e2fec-d4a8-40b6-9b5f-fe5379d3c42b,22,sv,compsvi12,,on;,cup,table,20190625-100655
dd4e040d-b3f7-41df-9cee-3f9924da4851,22,sv,compsvi12,,in;,pencil,cup,20190625-100603
b8c08331-6b2d-46f4-99c0-864e904a7fbc,22,sv,compsvi12,,against;,cube,cup,20190625-100608
4a1b3964-03eb-4c1a-90ed-86c189e0ffd0,22,sv,compsvul,,on;,pencil,lamp,20190625-100621
635cacc6-ff57-421d-b89f-cdcd611fd228,22,sv,compsvul,,under;below;,bowl,lamp,20190625-100627
8e095df8-3893-4a9c-9159-a52dbca2208a,22,sv,compsvo34v,,against;under;below;,jar,board,20190625-100639
066cb64f-7836-48ec-9cb4-a43aef57551a,22,sv,compsvo34v,,none;,book,board,20190625-100652
aa67316f-d6b8-4c0c-822b-7f60e6c16da7,22,sv,compsvu56,,under;below;,box,balloon,20190625-100659
19de89d7-78ce-4963-ad4f-c18975a59ab3,22,sv,compsvu56,,none;,table,balloon,20190625-100606
030b3d76-a4f5-454e-963d-5bda7442c9ce,22,comp,compsvo19,above,,book,table,20190625-100634
2658227b-062a-4b3f-b8da-d558eaff741f,22,comp,compsvo19,on top of,,book,table,20190625-100642
975ac910-0641-4ef2-aa68-1f9730d4468c,22,comp,compsvo19,on,,book,table,20190625-100647
d3dfa34e-ea9f-4507-a7bc-62f96fc1f993,22,comp,compsvo19,in,,none,table,20190625-100649
11635935-312f-41b7-b8d7-b9b46ad01384,22,comp,compsvo19,over,,none,table,20190625-100652
40efd25e-b789-4126-b837-b76a9f70d1c6,22,comp,compsvi36,over,,none,mug,20190625-100602
16b1360a-074e-428b-b78b-40de90829df9,22,comp,compsvi36,inside,,pencil,mug,20190625-100606
c6a4e15a-153d-465f-9bdc-c3d481da86fd,22,comp,compsvi36,below,,table,mug,20190625-100614
f6a78040-3ba7-4f75-a272-91f00cca8f3a,22,comp,compsvi36,above,,none,mug,20190625-100617
e490cef1-c890-434d-b309-d6351aa914f7,22,comp,compsvi36,against,,pear,mug,20190625-100622
8d1888af-2d5b-4047-9e16-f850970dcb16,22,comp,compsvo89,inside,,none,table,20190625-100629
36783256-d376-400b-993a-e53da6b599ac,22,comp,compsvo89,on top of,,none,table,20190625-100631
c330dc14-5b69-4bf5-ab20-5f794fcc8ea2,22,comp,compsvo89,below,,none,table,20190625-100634
dededd83-e6bb-4268-be12-5add1a7f7877,22,comp,compsvo89,in,,none,table,20190625-100635
e5a00767-b422-4910-ba4e-f083c22bc462,22,comp,compsvo89,on,,none,table,20190625-100636
55216a73-d5bb-4937-832d-db7a3437216a,22,comp,compsvo16a,over,,none,table,20190625-100644
e5e196ca-8a60-4f4d-b72d-3c407175e16a,22,comp,compsvo16a,under,,none,table,20190625-100647
242e0c4d-a32a-4828-a99e-c6514b2656a0,22,comp,compsvo16a,in,,none,table,20190625-100649
01b2af91-5c37-4a3b-adf7-2f7f2a254ba9,22,comp,compsvo16a,against,,none,table,20190625-100651
4f18b8e4-0e52-44c5-b2be-d0ac2d6aba5e,22,comp,compsvo16a,on top of,,book,table,20190625-100654
7681421a-0c45-4b5d-b935-6cfe48d7c488,22,comp,compsvi46,under,,table,bowl,20190625-100658
376d7ad9-6036-4596-8b78-860401cac1fb,22,comp,compsvi46,over,,pencil,bowl,20190625-100603
1a5a0532-9f92-4862-9d01-f493cc549b1d,22,comp,compsvi46,in,,none,bowl,20190625-100606
088a7743-45cd-4a55-92fb-d97b7fadbee4,22,comp,compsvi46,below,,table,bowl,20190625-100608
615c8985-a83c-4fc1-afb7-dcd5948bb4fd,22,comp,compsvi46,above,,pencil,bowl,20190625-100612
a100ed44-7108-4e70-8062-70aca6d80803,22,comp,compsva13,below,,table,book,20190625-100617
94b946e0-2039-4b41-bd99-1c5a6a0c83b7,22,comp,compsva13,above,,pear,book,20190625-100621
e39da8b6-1be1-42b1-b75c-1b5edde937bc,22,comp,compsva13,over,,balloon,book,20190625-100624
e31c6635-95ae-42e7-b5d5-7a3c01ab60bf,22,comp,compsva13,inside,,none,book,20190625-100626
feedecd9-a8b3-48bb-8fe6-224193dcadd0,22,comp,compsva13,on top of,,pear,book,20190625-100629
1c234c99-f724-4485-be3e-94b64c085b75,22,comp,compsva15,under,,table,book,20190625-100635
888bd5f2-6a16-4b5d-9441-fe396c627277,22,comp,compsva15,in,,none,book,20190625-100637
9dc8f93f-ad8d-4c37-b6b6-e16fc9cb4be2,22,comp,compsva15,below,,table,book,20190625-100640
32915651-54b2-465e-b0cc-37c84bd6d64d,22,comp,compsva15,on,,pear,book,20190625-100642
a756023a-0c81-47b0-8367-681f5c95afc3,22,comp,compsva15,against,,none,book,20190625-100644
2245afd4-74cc-4318-9eb4-ed8d6ae480a1,22,comp,compsvi24,on top of,,pencil,cup,20190625-100649
f0464d08-729b-45d0-b9f8-c3a98e2e121d,22,comp,compsvi24,in,,none,cup,20190625-100654
2e82d61d-384c-4696-974b-6dab323f3a31,22,comp,compsvi24,inside,,none,cup,20190625-100656
2df4ed44-7005-4430-947d-45589317789c,22,comp,compsvi24,above,,pencil,cup,20190625-100658
0a56da1c-45ac-475a-9d59-436046460cd1,22,comp,compsvi24,against,,cube,cup,20190625-100600
fd29fd29-22e0-43ca-844c-449995fb790a,22,comp,compsvi24a,below,,table,cup,20190625-100605
5038e88b-faa6-49fb-8ed9-6315f2c5db8e,22,comp,compsvi24a,in,,pear,cup,20190625-100608
9480c5be-b011-40a3-bbf0-1565a4215de0,22,comp,compsvi24a,inside,,pear,cup,20190625-100611
bb2397b6-9681-461d-87ce-8f79ca263107,22,comp,compsvi24a,on,,pear,cup,20190625-100613
e9516d68-c774-417e-9aae-bb7f9b7c60f0,22,comp,compsvi24a,above,,pear,cup,20190625-100616
9eba7b10-6e48-4b89-b986-0ae9ed626204,22,comp,compsvo16,below,,none,table,20190625-100621
f35a1164-c7c2-45dd-b17e-beda3b7c83e2,22,comp,compsvo16,over,,balloon,table,20190625-100624
6d435d7d-9685-47fe-97e9-31f328b277bc,22,comp,compsvo16,on,,book,table,20190625-100626
9fc9fd69-8514-4aa6-903c-c65302c997d9,22,comp,compsvo16,under,,none,table,20190625-100628
4d8a5f42-035c-40bb-9954-1ce6eff32a47,22,comp,compsvo16,on top of,,book,table,20190625-100630
73600d5a-b916-40d5-824a-d41940bd9364,23,sv,compsvu25a,,below;,box,balloon,20190625-110632
923bef3e-c3e1-43a0-b15d-e7bfa0cc68dd,23,sv,compsvu25a,,under;below;,table,balloon,20190625-110648
43c155f3-a1aa-496b-aa3d-cb06ed7421bb,23,sv,compsvo28,,against;,box,table,20190625-110609
4d0d4d94-2301-4c73-99f8-c0bc4c811d94,23,sv,compsvo28,,on;on top of;above;,book,table,20190625-110636
454d6e1b-ba16-4dd8-a033-cfb20b2c42a7,23,sv,compsvu17,,under;below;,box,table,20190625-110658
bd63d327-ff46-4c10-acc0-46d6d31582aa,23,sv,compsvu17,,under;above;below;,box (1),table,20190625-110649
1260cc9a-fde5-42ba-a5cd-35be50c61cdf,23,sv,compsvu53,,under;below;,box,book,20190625-110611
e136fc4a-39a5-4698-8ddd-105972e95983,23,sv,compsvu53,,under;below;,table,book,20190625-110629
d7634499-8a4d-4d30-93cd-5526fc3c5a5b,23,sv,compsvu15,,under;below;,book,balloon,20190625-110647
4f30ff5e-be85-49c5-b1e2-29f985356130,23,sv,compsvu15,,under;below;,table,balloon,20190625-110653
e63ab51d-d7cc-4107-b547-ac1406b5362b,23,sv,compsvo69a,,none;,box,table,20190625-110606
4f0ad3a0-85fc-4cc8-98dc-6643a7e86070,23,sv,compsvo69a,,over;above;,balloon,table,20190625-110626
df619195-9c74-4b06-97ca-48b51318603e,23,sv,compsvu56,,under;below;,box,balloon,20190625-110645
52322d69-30ec-47b7-ac71-77e8cc46a259,23,sv,compsvu56,,below;,table,balloon,20190625-110602
8fc584a3-34d3-4d49-bc2b-ddc04741a7fa,23,sv,compsvu67,,below;,box,balloon,20190625-110640
19b3939c-8a07-4f53-98c9-d08cd8d51b91,23,sv,compsvu67,,below;,table,balloon,20190625-110648
89c57fd7-254d-448e-be38-6e925288d49a,23,sv,compsvo68,,against;,box,table,20190625-110611
354a5d39-861b-4ce0-a04f-eff26dc23b0a,23,sv,compsvo68,,over;above;,balloon,table,20190625-110618
6c6dd40f-cb33-4dee-854d-92ebb0a5a900,23,sv,compsvi26,,against;,cube,cup,20190625-110631
987956f1-aa04-4271-8b02-199da477d9e4,23,sv,compsvi26,,none;,pencil,cup,20190625-110641
55db2676-4f28-4fa2-8c98-8823499ba6b1,23,comp,compsva14,below,,none,box,20190625-110629
181d7637-e132-4c37-86be-7b90333b487f,23,comp,compsva14,over,,table,box,20190625-110651
208634c8-0650-443b-b8ba-ac6cf4278370,23,comp,compsva14,against,,none,box,20190625-110656
d09191d7-f5cf-4223-b166-10544c22ac2a,23,comp,compsva14,above,,table,box,20190625-110601
a333cb97-5775-433a-9ba9-c29338815533,23,comp,compsva14,in,,none,box,20190625-110603
3f3adc72-45e9-4c38-afe1-118cab6ff06b,23,comp,compsvo16a,in,,none,table,20190625-110610
523ae286-1e2f-4740-8d98-7c1b70571119,23,comp,compsvo16a,above,,balloon,table,20190625-110623
ec254430-aa91-4549-bc8e-db8e293d5c73,23,comp,compsvo16a,over,,balloon,table,20190625-110626
971dd30a-4519-4513-ae94-6d095bf0f714,23,comp,compsvo16a,inside,,none,table,20190625-110628
aeae2d00-cb6f-4fc4-b879-42488c940e6d,23,comp,compsvo16a,against,,none,table,20190625-110629
3c086685-5b0e-49fd-8594-66356dd4a34f,23,comp,compsvu25,inside,,none,book,20190625-110636
fc06b849-ebca-482c-ab59-f602d1134f20,23,comp,compsvu25,on,,book (1),book,20190625-110641
41e9953f-3aba-4e12-8de7-b9c393a5d125,23,comp,compsvu25,below,,cube,book,20190625-110649
a286136d-a877-4c84-8d1b-cf34d08c48f4,23,comp,compsvu25,above,,book (1),book,20190625-110655
04628014-74cf-4ada-b2cb-4a0345775202,23,comp,compsvu25,over,,book (1),book,20190625-110657
60598fcb-12b2-4fbf-a4de-ea836c5eac41,23,comp,compsvi16,above,,none,bowl,20190625-110605
9c191d27-58cb-4a4d-bb69-1fc80bd01123,23,comp,compsvi16,in,,pencil,bowl,20190625-110610
a069a18f-08af-4f9d-9dbe-f88309ca94d8,23,comp,compsvi16,below,,table,bowl,20190625-110612
8e23d4be-30ce-4ed1-8b50-fa042de198e1,23,comp,compsvi16,inside,,pencil,bowl,20190625-110618
081619ec-b9d3-41bf-bc40-304c57d95b14,23,comp,compsvi16,on,,none,bowl,20190625-110621
4571c78d-5871-46d1-9b03-89863ab287bb,23,comp,compsvula,on top of,,none,lamp,20190625-110631
80345b5b-1cb9-41fc-addc-cce5469606ac,23,comp,compsvula,on,,pencil,lamp,20190625-110635
e9737eed-3e8b-4bb6-b328-d716ce66eff0,23,comp,compsvula,under,,table,lamp,20190625-110637
21966cb4-a844-4c9e-9f3d-cb0f4946e8c2,23,comp,compsvula,below,,table,lamp,20190625-110640
8686c237-6458-4ea0-ad41-e2f0cd5766c5,23,comp,compsvula,above,,none,lamp,20190625-110654
c20eec10-9eec-41b8-94d8-d8b17dd2b741,23,comp,compsva15,below,,table,book,20190625-110603
ec775abb-a575-4ad6-af6d-ef4f404ee43d,23,comp,compsva15,under,,table,book,20190625-110606
4382cbc1-25e2-453c-84c7-b2079f88082c,23,comp,compsva15,inside,,none,book,20190625-110611
2fbfd370-61e0-4a94-8c37-b13a8142b964,23,comp,compsva15,above,,pear,book,20190625-110616
c9da399b-1012-47f0-9d31-062eea23a9b1,23,comp,compsva15,on top of,,pear,book,20190625-110619
3d1dfd91-506b-42d9-8bf0-b6da51c3f181,23,comp,compsvo18,above,,book,table,20190625-110627
76138c0d-cff4-4bf9-b96e-48a72a831e75,23,comp,compsvo18,over,,book,table,20190625-110630
52ed6239-3004-4818-89de-b0b2f24d703d,23,comp,compsvo18,inside,,none,table,20190625-110632
37ba5edd-1da1-4da5-bb44-add852d84817,23,comp,compsvo18,in,,none,table,20190625-110634
38f7e680-6686-44fc-866c-679530b6996d,23,comp,compsvo18,on top of,,book,table,20190625-110638
11ac2f23-77e8-406a-9cab-34b3acb0d6c0,23,comp,compsvu67,on,,none,balloon,20190625-110647
03d70104-e2d7-4fa5-b04e-7c672a9f2acf,23,comp,compsvu67,above,,none,balloon,20190625-110649
15a8c9a9-bcfe-4ca2-83aa-ca2f3b10ef91,23,comp,compsvu67,under,,none,balloon,20190625-110619
602f7f98-d529-47fc-a366-fd2587f73f6a,23,comp,compsvu67,against,,none,balloon,20190625-110623
f06a4af8-e7c2-4c5e-b3a9-1aa9621f33d1,23,comp,compsvu67,over,,none,balloon,20190625-110628
141608de-0cca-4c16-a684-4ac458f02449,23,comp,compsvu16,on top of,,none,balloon,20190625-110638
f1c50fb8-9050-400a-8903-292d07f1e99a,23,comp,compsvu16,on,,none,balloon,20190625-110640
4abe1f00-fda3-425f-9d26-c3f54ee94e79,23,comp,compsvu16,inside,,none,balloon,20190625-110641
f5f6e616-a45f-4fdb-886e-f9ff79ee8493,23,comp,compsvu16,above,,none,balloon,20190625-110643
f960295d-dd18-479c-9e68-c88f016c0343,23,comp,compsvu16,in,,none,balloon,20190625-110645
89790453-af9c-4bc8-9bd2-eae2255b640c,23,comp,compsvo23v,against,,jar,board,20190625-110602
d564699c-94f4-4f9a-af1d-576119828e9b,23,comp,compsvo23v,inside,,none,board,20190625-110605
aaecf906-0d4a-4069-ab07-b18af71d094c,23,comp,compsvo23v,over,,none,board,20190625-110607
5306524b-87ae-4fba-9449-1951bc036bfe,23,comp,compsvo23v,above,,none,board,20190625-110610
44bee430-9769-4711-a19c-e996c84d61b5,23,comp,compsvo23v,on top of,,none,board,20190625-110611
05a39a9e-3aca-4dc7-907a-fdb59b9632f1,24,sv,compsvu17,,against;under;below;,box,table,20190625-140626
d8c439a9-8edd-4393-a652-0d6c9d113f0c,24,sv,compsvu17,,against;under;below;,box (1),table,20190625-140650
a9891d88-4f46-435b-85d6-8a4e1891ba63,24,sv,compsva14,,on;on top of;above;,book,box,20190625-140616
07e4bfac-f94c-4216-b640-314fcfe9f075,24,sv,compsva14,,over;above;,table,box,20190625-140634
08d49f5c-97ce-47a1-99c0-08ca1d43c6b6,24,sv,compsvu53,,below;,box,book,20190625-140652
75070b76-7ac9-43dc-9f4c-ed8695763399,24,sv,compsvu53,,under;,table,book,20190625-140608
87c40d98-522d-497f-a86f-3dd584eb74b5,24,sv,compsvo24,,on;on top of;above;,pear,table,20190625-140631
94de0398-22a0-4133-927b-dc1e5e1b8679,24,sv,compsvo24,,on;on top of;,book,table,20190625-140645
35e2d895-e78b-4570-9210-9eb6938cf3da,24,sv,compsvu23,,under;below;,box,book,20190625-140612
d4b9d60b-671e-4664-a3f6-5f77d8a5d9ea,24,sv,compsvu23,,none;,pear,book,20190625-140628
669d4af0-139a-4681-b246-66311df95984,24,sv,compsvi26a,,against;on;,pencil,lamp,20190625-140650
802025be-34d5-43c2-942c-e1393df9b80b,24,sv,compsvi26a,,none;,bowl,lamp,20190625-140657
1883a6b8-3a9f-4652-8cda-c04b6401c934,24,sv,compsvi46,,none;,ball,bowl,20190625-140616
526baeea-795f-4049-8173-215bb8315d4c,24,sv,compsvi46,,on;on top of;,pencil,bowl,20190625-140604
cfb947bf-fc9d-4408-bf55-19c5c8460400,24,sv,compsva15,,over;above;,balloon,book,20190625-140616
5c5c9f40-aed9-4041-9498-56e40d99f39c,24,sv,compsva15,,on;on top of;,pear,book,20190625-140631
c8a3cab1-ff09-4eee-9263-630319d8659c,24,sv,compsvo24v,,none;,jar,board,20190625-140643
0c4e1196-ee49-4dc7-9def-8377fb757523,24,sv,compsvo24v,,against;on;,clock,board,20190625-140654
4c035a1c-e0d2-4714-8d16-f24211d953c3,24,sv,compsvi36,,against;on;,pencil,mug,20190625-140604
07cb894d-e2b3-4a72-935f-47d87d305580,24,sv,compsvi36,,against;,pear,mug,20190625-140611
23c20e04-4b32-4aba-a8a5-febb5151ae8c,24,comp,compsva15,inside,,none,book,20190625-140635
19387061-84fd-40bf-92f5-fa6761e97bd7,24,comp,compsva15,under,,table,book,20190625-140641
df1e2dfd-5bf8-4c53-989a-1f3d484b9e0c,24,comp,compsva15,on,,pear,book,20190625-140645
62310379-69d9-4736-aef7-33d244d257a5,24,comp,compsva15,below,,table,book,20190625-140655
dfd60dd0-d5d7-4faf-82e5-2a8420fcffd6,24,comp,compsva15,on top of,,pear,book,20190625-140601
cbb4bfcc-b6a7-4274-8d2a-bfc166804691,24,comp,compsvo34v,on top of,,none,board,20190625-140606
83ad7b2b-617b-48ea-a141-2f170fe23fd7,24,comp,compsvo34v,in,,none,board,20190625-140609
3996bba6-8a65-4d3b-94cf-4562bc6e9465,24,comp,compsvo34v,inside,,none,board,20190625-140611
f0c10b34-68c9-48d2-95a7-d788595aac39,24,comp,compsvo34v,above,,none,board,20190625-140632
39118eda-8459-4144-b9c8-c25c4cdd6512,24,comp,compsvo34v,under,,table,board,20190625-140651
98ebaf0a-4bda-4a03-b36b-b70fabef0280,24,comp,compsvo68,against,,box,table,20190625-140658
3b2f398b-269f-488d-bf92-a8b1281d41fa,24,comp,compsvo68,in,,none,table,20190625-140602
bb89dd82-6c6d-42d2-8368-251810d8aa0b,24,comp,compsvo68,above,,balloon,table,20190625-140605
7d9c76f1-c6aa-4396-a148-119195e81f98,24,comp,compsvo68,on,,none,table,20190625-140611
b22407f8-abcb-4ac9-ac31-d49c2e867dad,24,comp,compsvo68,over,,balloon,table,20190625-140614
4cfb1b7c-756e-4b76-a016-12809bed7dd2,24,comp,compsvu67a,over,,none,balloon,20190625-140631
2f26c56f-0652-47fb-947f-1c38b7a5e8d5,24,comp,compsvu67a,on,,none,balloon,20190625-140634
feb5f99d-fdfc-4a80-a8f2-0056907bdb17,24,comp,compsvu67a,on top of,,none,balloon,20190625-140636
886c3c65-56a3-4cf3-b8e6-2fddb6b98824,24,comp,compsvu67a,against,,none,balloon,20190625-140638
bd46c549-d072-47ff-a837-ffab7c8f3bc4,24,comp,compsvu67a,in,,none,balloon,20190625-140639
20229881-6806-4543-89b1-8302aa817b2d,24,comp,compsvi16,in,,pencil,bowl,20190625-140646
74f497a4-5fcf-4e7a-8ef2-4331fe8e300f,24,comp,compsvi16,on top of,,none,bowl,20190625-140617
216456f9-bfc4-4466-b369-2a98fd8623b5,24,comp,compsvi16,inside,,pencil,bowl,20190625-140623
3049fbf6-6e48-4523-b9a9-d9ccdc8dd191,24,comp,compsvi16,below,,table,bowl,20190625-140626
153e2578-4edd-413b-ae30-ced04091984b,24,comp,compsvi16,over,,none,bowl,20190625-140631
e4201899-0fdc-47d6-863e-6eafbfbf7142,24,comp,compsvu17,on top of,,none,table,20190625-140634
ab7a1a5f-7582-49f4-b08f-3739dc691e7b,24,comp,compsvu17,above,,none,table,20190625-140636
58a5135c-4bea-487d-85bd-4129a906e25b,24,comp,compsvu17,below,,box,table,20190625-140639
9b647f49-70a2-4e4d-8772-15274ffaa71e,24,comp,compsvu17,against,,box (1),table,20190625-140642
e3ea82f0-44ae-4194-b9af-427dc42b257f,24,comp,compsvu17,in,,none,table,20190625-140645
481f0157-0202-4b9f-bacf-baec87c77a51,24,comp,compsvo19,under,,none,table,20190625-140651
b2eb42bc-7126-4326-acaa-3fe5b9cab334,24,comp,compsvo19,against,,none,table,20190625-140653
58affe24-53da-4a81-a0b3-17fb40af170a,24,comp,compsvo19,over,,book,table,20190625-140659
cd444082-8d41-46c6-83ee-70892fdc44c2,24,comp,compsvo19,above,,book,table,20190625-140605
8a08e7ee-159c-4205-b569-a19e920562e7,24,comp,compsvo19,on top of,,book,table,20190625-140608
600fc7c4-9495-4941-b388-85ee4f1b731a,24,comp,compsvi34,below,,table,mug,20190625-140613
135853b6-2858-4c6b-9659-b0bfeafe44c8,24,comp,compsvi34,under,,table,mug,20190625-140616
7af84709-8113-4fb9-a4df-8f4b5024b8aa,24,comp,compsvi34,on,,pencil (1),mug,20190625-140622
be51a61d-3470-4822-a45a-e6d8469d35cb,24,comp,compsvi34,on top of,,pencil (1),mug,20190625-140625
af2eec3b-c15d-42a2-bb0f-dbb4638660a7,24,comp,compsvi34,in,,pencil,mug,20190625-140634
ebbf0a27-8a06-49d1-9ac3-da2a599cc648,24,comp,compsvi26,inside,,none,cup,20190625-140650
7c60ffca-9a03-4217-bf2c-cf2666cac6dc,24,comp,compsvi26,below,,table,cup,20190625-140653
1ea7f5f0-ebeb-4fa2-b3d7-d4e139decbfc,24,comp,compsvi26,under,,cube,cup,20190625-140658
3b8eb9b1-05a9-4279-8ef1-7d371f8b4959,24,comp,compsvi26,above,,none,cup,20190625-140602
ccb48c11-45f0-4312-9c0e-023fea2c6877,24,comp,compsvi26,on,,cube,cup,20190625-140606
5705b3eb-cab7-4259-98b3-c306eff1a451,24,comp,compsvo12v,over,,book,board,20190625-140611
8e4ede23-4f9f-4180-b2cf-3d7d1cbdb9df,24,comp,compsvo12v,on,,clock,board,20190625-140613
258c186d-33db-41e5-9897-13ad852e2a5b,24,comp,compsvo12v,on top of,,book,board,20190625-140617
61e0f9bb-e3cb-4444-a70f-97d49ed5ba9b,24,comp,compsvo12v,under,,table,board,20190625-140624
10bced5c-30ae-42a1-9cc8-859d652be16c,24,comp,compsvo12v,above,,book,board,20190625-140629
9744e054-6303-4342-a65e-cd9a46134977,25,sv,compsva15,,over;above;,balloon,book,20190625-140612
4ad12259-2b03-42ab-a005-c9220c326fe2,25,sv,compsva15,,on;on top of;,pear,book,20190625-140624
9fcd6237-0239-4e75-9db3-89e1030421e6,25,sv,compsvo13v,,against;below;,jar,board,20190625-140603
21082782-c8af-42dd-954a-3c73a1b74de2,25,sv,compsvo13v,,on;on top of;above;,book,board,20190625-140618
047df7c0-22c9-4cd8-9a2b-814d426435ca,25,sv,compsvo14v,,none;,jar,board,20190625-140634
55fec0e3-8274-43d0-bb62-fdfc33f9692c,25,sv,compsvo14v,,on;on top of;above;,book,board,20190625-140612
8346cc72-9327-46a1-a1cb-f15c419e4c12,25,sv,compsvi24,,against;,cube,cup,20190625-140623
427f46a6-7bbb-4487-960a-fcf024e3f502,25,sv,compsvi24,,on;on top of;,pencil,cup,20190625-140636
e8e35027-d39c-45b3-9758-e7d6596220f6,25,sv,compsvu53,,below;,box,book,20190625-140656
cd7891e6-0262-4261-b713-44ce0e4a6938,25,sv,compsvu53,,none;,table,book,20190625-140616
88c18890-a423-4c17-b626-2748a12a91d7,25,sv,compsvi14a,,in;,cube,bowl,20190625-140628
a32569c6-d25d-4c52-82b2-a5f188dc2299,25,sv,compsvi14a,,in;,pear,bowl,20190625-140637
195f750f-8316-40c2-ae6e-bc3ebef7273e,25,sv,compsvu17,,under;below;,box,table,20190625-140647
0bf6f1b8-02d8-4a11-a5e1-982c3eded5c7,25,sv,compsvu17,,below;,box (1),table,20190625-140657
ddb589bc-9530-4c17-a36d-ad3720ddda95,25,sv,compsvo24v,,below;,jar,board,20190625-140616
105e6b7e-1dc9-4c52-bcce-551990b2ddaa,25,sv,compsvo24v,,on;,clock,board,20190625-140626
8aa74995-f63b-4518-b7c6-056a92bc1f79,25,sv,compsvu25,,against;on;,book (1),book,20190625-140643
d5bf2dde-fefc-433c-80cc-77aa742ac6fe,25,sv,compsvu25,,below;,cube,book,20190625-140656
69b14d27-065a-452a-940f-674322ab2496,25,sv,compsvu25,,below;,table,book,20190625-140607
77ff8363-7725-4fe4-940f-75c18dc27553,25,sv,compsvula,,on;,pencil,lamp,20190625-140619
f8603c0a-dec0-42d0-91eb-574b63d858a2,25,sv,compsvula,,none;,bowl,lamp,20190625-140630
c445c150-0971-4f36-a18d-b6ce9980cf49,25,comp,compsvo14a,on top of,,box,table,20190625-140649
f0193dc5-8a0a-4b69-bfc4-8f28666bd5db,25,comp,compsvo14a,under,,none,table,20190625-140657
fdc79e47-bd86-47fe-9d99-c25115d7af83,25,comp,compsvo14a,below,,none,table,20190625-140608
